ticker,year,quarter,AssetQualityComponent.ProblemLoansAndLeasesCalculatedAsPercentageOfGrossLoans,AssetQualityComponent.LoanLossReservesToNPLs,LiquidityAndAssetsComponent.LDRPercentage,ProfitabilityComponent.NIM,NetInterestIncome,AttributeToParentCompany,SolvencyRatio.LiabilitiesToEquityRatio,ProfitabilityRatio.EBITMargin,ProfitabilityRatio.ROA,ProfitabilityRatio.ROE,ProfitabilityRatio.ROIC,ValuationRatios.BookValuePerShare,ValuationRatios.BasicEPS,ValuationRatios.PriceToBook,ValuationRatios.PriceToEarning,Revenue,EBIT
EIB,2024,4,0.02531447,0.42316045,0.82420845,0.02775993,1511540000000.0,642838000000.0,,,,,,,,,,,
EIB,2025,1,0.02585283,0.38679362,0.85741309,0.02646348,1535871000000.0,721211000000.0,,,,,,,,,,,
EIB,2025,2,0.02664533,0.41171745,0.83865831,0.025066,1518085000000.0,1435504000000.0,,,,,,,,,,,
EIB,2025,3,0.02990309,0.34702521,0.83972047,0.02397243,1354384000000.0,658489000000.0,,,,,,,,,,,
EIB,2025,4,0.02862269,0.43887358,0.80723231,0.02398677,1469401000000.0,506244000000.0,,,,,,,,,,,
EVF,2021,2,0.024785,-0.61121882,0.99210162,0.04680899,193505000000.0,117844000000.0,,,,,,,,,,,
EVF,2021,3,0.02610149,0.72947462,0.97674813,0.04682419,161955000000.0,30346000000.0,,,,,,,,,,,
EVF,2021,4,0.02592832,0.50530224,1.29608132,0.02822653,219468000000.0,89383000000.0,,,,,,,,,,,
EVF,2022,1,0.01936855,0.79492397,1.16031019,0.02842995,211199000000.0,92495000000.0,,,,,,,,,,,
EVF,2022,2,0.02329464,0.73740589,1.20800783,0.0300526,268913000000.0,144751000000.0,,,,,,,,,,,
EVF,2022,3,0.02115639,0.7401954,1.05573793,0.0280848,255997000000.0,19283000000.0,,,,,,,,,,,
EVF,2022,4,0.02224975,0.73083837,1.0515402,0.02852323,255997000000.0,19283000000.0,,,,,,,,,,,
EVF,2023,1,0.02420417,0.63821854,0.87227427,0.01998305,255997000000.0,19283000000.0,,,,,,,,,,,
EVF,2023,2,0.01138108,1.01196204,1.24774094,0.01336209,255997000000.0,19283000000.0,,,,,,,,,,,
EVF,2023,3,0.01402764,0.96749873,1.14907285,0.01465585,185636000000.0,78656000000.0,,,,,,,,,,,
EVF,2023,4,0.01296975,1.05844032,1.3409267,0.01731517,208655000000.0,123095000000.0,,,,,,,,,,,
EVF,2024,1,0.01566264,1.04601152,1.24565886,0.02257219,80453000000.0,85350000000.0,,,,,,,,,,,
EVF,2024,2,0.00712905,1.33385917,1.42389822,0.02963205,59369000000.0,74736000000.0,,,,,,,,,,,
EVF,2024,3,0.00763346,1.3037676,1.36603999,0.03208658,264481000000.0,115130000000.0,,,,,,,,,,,
EVF,2024,4,0.00786134,1.34897291,1.43405008,0.02917285,304722000000.0,53162000000.0,,,,,,,,,,,
EVF,2025,1,0.01658127,0.65980832,1.30589559,0.03011249,375469000000.0,131126000000.0,,,,,,,,,,,
EVF,2025,2,0.00704975,1.79485636,1.17157304,0.02738043,385252000000.0,117887000000.0,,,,,,,,,,,
EVF,2025,3,0.00880118,1.53798569,1.10428385,0.02912793,391331000000.0,180800000000.0,,,,,,,,,,,
EVF,2025,4,0.00927246,1.50165319,1.1891613,0.02882853,292283000000.0,131008000000.0,,,,,,,,,,,
EVF,2026,1,0.01104659,1.38806109,1.20984964,0.02691795,428809000000.0,240480000000.0,,,,,,,,,,,
FPT,2021,4,,,,,,906142681183.0,1.50714249,0.15186324,0.0909,0.257516,0.14567249,,,5.62004918,23.2110939,7605674678535.0,1080648442446.0
FPT,2022,1,,,,,,1000031075983.0,1.42172247,0.15206153,0.091241,0.263214,0.13835915,17487.06851392,1365.07869976,4.86645317,19.91298352,8625504443301.0,1495106107041.0
FPT,2022,2,,,,,,1124838737907.0,1.40459325,0.14860846,0.091958,0.266925,0.13375608,17829.49227055,1140.19159671,3.9877748,15.78317176,8687049614341.0,1375789781096.0
FPT,2022,3,,,,,,1301522104628.0,1.29163753,0.14934598,0.095051,0.273954,0.13822745,18135.64586242,1325.14226918,4.59867824,17.44349109,10714772437502.0,1461554245850.0
FPT,2022,4,,,,,,1238879424986.0,1.03699912,0.15438833,0.10081,0.272401,0.17082296,,,4.1334349,16.38271089,9731832420600.0,1415656560415.0
FPT,2023,1,,,,,,1250820478762.0,0.8750536,0.15704259,0.10382,0.267211,0.16676996,20590.94954221,1361.46436104,4.42460278,18.0093595,10096707659064.0,1580705075815.0
FPT,2023,2,,,,,,1453716280969.0,1.11658334,0.15630223,0.10654714,0.26500697,0.03214996,21869.02553192,1366.63616361,4.83784517,20.0176496,11148779552748.0,1766664487168.0
FPT,2023,3,,,,,,1351601105816.0,1.18663062,0.15853058,0.108316,0.266666,0.18154567,18609.97104866,1369.59290459,5.10479032,19.73024436,13053462794764.0,1998115841063.0
FPT,2023,4,,,,,,1493562580890.0,1.01431017,0.15998238,0.11557014,0.33853442,0.03850579,,,5.60890085,21.62306162,11683021258544.0,1873515001905.0
FPT,2024,1,,,,,,1509219531243.0,0.95494398,0.16104953,0.11061794,0.27206266,0.18779508,21127.7761799,1415.80703191,6.96161173,27.55676912,12484515133084.0,1919969014996.0
FPT,2024,2,,,,,,1739340360244.0,0.99429868,0.16080524,0.11436975,0.27746596,0.19743608,18818.59996821,1283.96128023,7.18310451,27.45448392,13761831884948.0,2288690162217.0
FPT,2024,3,,,,,,1728399961335.0,0.91101785,0.16337732,0.11739685,0.27486936,0.2056974,20329.4094366,1430.2817478,7.60059474,29.9733327,14695806584757.0,2335762903222.0
FPT,2024,4,,,,,,1798030863528.0,1.01525197,0.16720047,0.11878742,0.28690886,0.23227258,,,5.45142555,20.55585517,14093297397476.0,2318045278330.0
FPT,2025,1,,,,,,1875158768537.0,0.95261755,0.16640581,0.11809332,0.27663055,0.20878023,21801.35790603,1478.04155756,5.95440903,23.00912845,15245892288520.0,2350486898150.0
FPT,2025,2,,,,,,2088852212408.0,1.038134,0.16243299,0.11687948,0.27599049,0.19740011,22480.13522042,1523.94294465,4.85978197,18.65611724,15972397069700.0,2787134855818.0
FPT,2025,3,,,,,,2094725967705.0,0.93176028,0.16178751,0.11562932,0.27370698,0.19023479,21008.49550569,1429.31098128,4.68857944,18.65446795,17651065378939.0,3052680751061.0
FPT,2025,4,,,,,,2174301386525.0,1.01476432,0.15672658,0.11709768,0.28293685,0.19784109,,,3.42754271,13.30799186,16064980391264.0,2595124918148.0
FRT,2021,1,,,,,,30931535097.0,5.02853575,0.00257695,0.003344,0.015117,0.00291373,15758.79697856,391.62868192,2.37645044,157.62808416,4691663774913.0,32685930836.0
FRT,2021,2,,,,,,30097027454.0,4.99769701,0.00343853,0.010469,0.053816,0.00927921,16139.85983737,381.06285882,3.22803299,61.82691391,4381599886916.0,20506317947.0
FRT,2021,3,,,,,,47449901840.0,5.32452575,0.0058757,0.015662,0.090307,0.0154097,16800.76609209,600.77013497,5.59498296,64.98757619,5019530159014.0,44472742974.0
FRT,2021,4,,,,,,335253703231.0,5.42305377,0.02199871,0.054871,0.308582,0.08231951,,,7.4362824,27.85610634,8526711600207.0,397195036117.0
FRT,2022,1,,,,,,164586799706.0,4.83270227,0.02611368,0.061201,0.379192,0.08517412,15419.56636496,2083.85750106,4.79909734,15.18385594,7812554814796.0,206743792840.0
FRT,2022,2,,,,,,46687414644.0,4.39794719,0.02623013,0.059338,0.357282,0.08823265,15480.31055892,394.07795776,5.29705135,16.35540512,6237039893673.0,72117190505.0
FRT,2022,3,,,,,,84543692032.0,4.1134721,0.02641155,0.060873,0.348584,0.09685127,16193.92483274,713.61427382,4.57579004,13.91096464,7736201879408.0,121187113620.0
FRT,2022,4,,,,,,94542948195.0,4.13522394,0.0184494,0.036636,0.212705,0.06866143,,,3.76378408,19.36297568,8490914208402.0,156492799955.0
FRT,2023,1,,,,,,-5074297215.0,3.60194968,0.01386055,0.022153,0.113705,0.05214765,16908.1945396,-42.83100058,5.32548413,48.33616118,7787292450606.0,67863292735.0
FRT,2023,2,,,,,,-218606048338.0,4.16394784,0.00675776,-0.0045726,-0.02330102,0.07621558,12663.56503438,-1604.53769156,6.82272328,-263.9686997,7200294097364.0,-135440199304.0
FRT,2023,3,,,,,,-21085965344.0,5.52791775,0.00424967,-0.014726,-0.08077,0.03402161,12498.64939571,-154.7680241,8.68093796,-98.40213227,8265642407244.0,45447912654.0
FRT,2023,4,,,,,,-100877178431.0,6.61905192,-0.00265322,-0.02926423,-0.18250739,0.001295,,,13.03423821,-60.30805197,8722384641151.0,-62375153210.0
FRT,2024,1,,,,,,38763912024.0,6.09994017,-0.00084219,-0.02588721,-0.18111659,-0.00493374,12022.83713879,284.52166986,14.13143986,-76.69707397,9067798718464.0,124458597895.0
FRT,2024,2,,,,,,26743110687.0,5.74222122,0.00671811,-0.00453624,-0.03419052,-0.00346121,12219.12781515,196.29067637,14.01081997,-413.14735333,9271968644263.0,128993932020.0
FRT,2024,3,,,,,,140910940528.0,6.27006041,0.01134546,0.00803555,0.06293608,0.0354389,13254.08573375,1034.26651252,14.97651396,256.24325483,10409521466747.0,232639985815.0
FRT,2024,4,,,,,,111098302378.0,6.46884044,0.01720546,0.0219499,0.180866,0.06046597,,,11.95802382,72.00095034,11492340452585.0,203923588422.0
FRT,2025,1,,,,,,167962769282.0,6.13202171,0.02067289,0.03014765,0.23945765,0.08964327,15265.24207849,1232.82313614,12.5202731,58.29067615,11699603508367.0,317850377283.0
FRT,2025,2,,,,,,118657646451.0,4.42678164,0.02209214,0.03300922,0.24867979,0.09203946,21039.52584939,870.93045947,8.6146771,45.84552378,11425724005809.0,237159112844.0
FRT,2025,3,,,,,,218733436868.0,4.40817685,0.02305729,0.03497734,0.24798776,0.09050669,18116.1266279,1284.38722394,9.10790719,45.58309075,13147235158901.0,339003072808.0
FRT,2025,4,,,,,,289511090950.0,3.61449892,0.02571809,0.04019871,0.26132814,0.10032993,,,5.89927838,30.95948328,14959486967490.0,419741029352.0
FTS,2021,1,,,,,,145655538626.0,0.69078247,0.66785883,0.130768,0.189971,0.15833653,15910.03791774,1101.22066955,2.01861631,11.41129487,235872827804.0,164333754904.0
FTS,2021,2,,,,,,230189846446.0,1.411184,0.67732237,0.128814,0.227619,0.1842235,17335.21556048,1582.13586206,3.63422074,17.56339102,353693149811.0,260607225779.0
FTS,2021,3,,,,,,296022747225.0,1.32370204,0.71950373,0.154085,0.311686,0.25356609,19031.98095138,2006.01863179,2.60612549,9.3712353,434931432074.0,331549929521.0
FTS,2021,4,,,,,,174106910605.0,2.170328,0.70450699,0.131652,0.326328,0.3587022,,,2.27585758,7.96710461,358981850967.0,218179894363.0
FTS,2022,1,,,,,,213060974613.0,1.46001677,0.70236989,0.122328,0.318085,0.28902929,21257.44979787,1443.82243861,1.91227078,6.54400123,364755180903.0,251900214127.0
FTS,2022,2,,,,,,74749771550.0,0.93727294,0.66534875,0.101326,0.24974,0.22847966,16464.96785004,506.54699971,1.80990332,7.12278057,213437223337.0,111298765306.0
FTS,2022,3,,,,,,-60048886530.0,0.92606597,0.55042709,0.05418,0.127691,0.117005,16700.33333554,-307.84836263,1.30236921,9.90531714,54424048126.0,-35576307476.0
FTS,2022,4,,,,,,90902283000.0,0.57943531,0.51547019,0.043166,0.100534,0.09741755,,,1.67792016,16.90106986,217624865699.0,110651380598.0
FTS,2023,1,,,,,,79135768749.0,0.61080933,0.42508143,0.031821,0.056011,0.04461301,17305.87901232,405.69972638,1.99584463,35.67710958,177698799911.0,95533760579.0
FTS,2023,2,,,,,,140098347986.0,0.81176203,0.47446621,0.04313169,0.0746556,0.0215477,15931.08145198,652.94133001,2.60497067,35.36662309,259822042888.0,166058039677.0
FTS,2023,3,,,,,,183656100632.0,1.03025194,0.59339895,0.081512,0.143712,0.10607024,16787.02772355,855.94627157,2.6836198,19.57533307,325103283166.0,209435541113.0
FTS,2023,4,,,,,,42027373582.0,1.25983213,0.56306339,0.06580317,0.12726539,0.01916641,,,3.12667444,25.60789018,181542584673.0,60598366609.0
FTS,2024,1,,,,,,166626409385.0,1.15873985,0.58636045,0.07127911,0.14754938,0.09475499,17566.99012798,776.57781782,3.20182629,22.30617817,299216562768.0,188783282837.0
FTS,2024,2,,,,,,160499112951.0,1.34898823,0.5808423,0.06742977,0.14847603,0.08782359,12675.81447554,524.64515421,3.4632883,23.88350126,305238766482.0,186557386073.0
FTS,2024,3,,,,,,80679298426.0,1.19770301,0.53103811,0.05264289,0.11799318,0.06424721,12939.54180827,263.72733273,3.16085381,27.47160193,224627337542.0,100741488405.0
FTS,2024,4,,,,,,159512673575.0,1.36999377,0.56837012,0.06305544,0.14617997,0.076619,,,2.92698239,21.08019873,318665864268.0,176263816842.0
FTS,2025,1,,,,,,152966608704.0,1.50681499,0.54690882,0.05786198,0.1364938,0.06475591,13960.98509368,500.02263899,3.33847055,24.98204181,312063617998.0,171177269854.0
FTS,2025,2,,,,,,60616673458.0,1.66244303,0.48441531,0.04487743,0.10944789,0.0491942,12227.47423814,174.94089976,2.80924738,25.48562309,239142567744.0,82009689451.0
FTS,2025,3,,,,,,55114069962.0,2.18881892,0.44614334,0.03770089,0.10124599,0.04174415,12386.53451707,159.06027894,2.68436664,26.33781144,284407920603.0,85523540791.0
FTS,2025,4,,,,,,128056922698.0,2.149273,0.41478586,0.03351072,0.09293916,0.04028085,,,2.15974945,23.72774518,370193994657.0,161441645193.0
FTS,2026,1,,,,,,159915055919.0,1.88325692,0.40154384,0.03108641,0.09238991,0.03582722,13072.35505571,461.51796479,2.02335386,22.5496322,378398564136.0,181846323613.0
GAS,2021,1,,,,,,2029677573680.0,0.33057129,0.12918078,0.115262,0.151693,0.14485473,26378.58895732,1060.46530666,3.38911229,22.78874357,17570501884541.0,2382223502274.0
GAS,2021,2,,,,,,2261954210790.0,0.56392445,0.12954148,0.119252,0.166304,0.15660681,24433.16953922,1181.82513169,4.5839325,26.80433158,22701649357883.0,2853364648980.0
GAS,2021,3,,,,,,2417435626380.0,0.45872995,0.13227525,0.119979,0.17233,0.15885961,25683.64267766,1263.06101329,4.22837217,24.77011995,18542925212171.0,2779394433545.0
GAS,2021,4,,,,,,1963897651610.0,0.50917711,0.13132949,0.122174,0.174278,0.16048664,,,3.97067519,23.39208086,20177079667677.0,2359016950501.0
GAS,2022,1,,,,,,3428678815555.0,0.52883125,0.13818596,0.129134,0.199868,0.18439794,28504.66589458,1791.41503987,3.72921403,20.19991716,26689145099068.0,4183899902353.0
GAS,2022,2,,,,,,5086494419831.0,0.46172546,0.16675002,0.158387,0.240846,0.2235374,31024.11494092,2657.59002055,3.58108524,16.48817413,27653355464071.0,6195865105258.0
GAS,2022,3,,,,,,3029234899053.0,0.46904694,0.165122,0.160002,0.243756,0.2304329,29592.91255075,1582.71370676,3.60221387,15.10382377,24329090223763.0,3583309606526.0
GAS,2022,4,,,,,,3250037615669.0,0.35128064,0.17671531,0.183339,0.266751,0.25556367,,,2.94809631,11.92474708,22051958440531.0,3836318916530.0
GAS,2023,1,,,,,,3350255746422.0,0.30291155,0.18262569,0.172774,0.246215,0.24118769,33019.75874012,1750.44057913,3.01334727,12.94086243,21214481409153.0,3779399730757.0
GAS,2023,2,,,,,,3155589859554.0,0.30831316,0.16029645,0.15023388,0.20810027,0.05037923,34511.13509714,1648.73160718,2.66348799,13.76055118,24042648640474.0,3490246886436.0
GAS,2023,3,,,,,,2377167759593.0,0.3505151,0.15418786,0.142817,0.193673,0.18874037,32121.07487498,1242.02187079,2.85420068,14.46222591,22153384035171.0,2683864572317.0
GAS,2023,4,,,,,,2723017281390.0,0.34389448,0.14347562,0.13620734,0.1903549,0.04106664,,,2.63565533,14.54505712,22603622817744.0,2952681519502.0
GAS,2024,1,,,,,,2511656345896.0,0.35162843,0.13051792,0.12221274,0.16680936,0.15372911,29005.39663357,1093.57459408,2.6546784,16.42443441,23314997603580.0,2887958546933.0
GAS,2024,2,,,,,,3320816772236.0,0.34187296,0.12782152,0.12169851,0.16709837,0.15654963,30286.9353401,1445.8828572,2.3776571,15.12831607,30071154684526.0,4010156842369.0
GAS,2024,3,,,,,,2521794493538.0,0.53973245,0.12567577,0.12088061,0.17142446,0.16339957,24864.07259938,1076.46034284,2.73084788,14.35979057,25256616229052.0,2866287252618.0
GAS,2024,4,,,,,,2044102438055.0,0.32943898,0.11627611,0.12261554,0.16731556,0.15523709,,,2.26693543,13.13454229,24960846410089.0,2277631419755.0
GAS,2025,1,,,,,,2756531237258.0,0.27505618,0.11636664,0.12132574,0.16957199,0.16697613,26894.06708245,1176.66073437,2.52472041,14.9453942,25675428574505.0,3172009212506.0
GAS,2025,2,,,,,,4747605078583.0,0.28878618,0.1319753,0.1402003,0.19395627,0.19449425,28780.20101079,2026.57615584,2.13657002,11.93477246,30103972384355.0,5667248228973.0
GAS,2025,3,,,,,,2549118933504.0,0.41410703,0.12031085,0.13970267,0.18928769,0.18963119,26923.5715991,1056.43266179,4.34563444,23.33692437,35711043233606.0,2886224024924.0
GAS,2025,4,,,,,,1361084899485.0,0.38305264,0.09712578,0.13013499,0.18040289,0.1720083,,,2.84989858,16.55233394,43706104716897.0,1399033596378.0
GEE,2021,3,,,,,,329328027509.0,,,,,,,,,,4654241508250.0,367320229847.0
GEE,2021,4,,,,,,91331208294.0,2.86207969,0.05780708,0.030161,0.135592,0.07055677,,,1.47637738,11.27869868,4688807451707.0,410259248396.0
GEE,2022,4,,,,,,46337824120.0,1.90160528,0.08143019,0.043433,0.167432,0.07840147,,,1.53145893,9.19970608,3568056974271.0,255711165050.0
GEE,2023,1,,,,,,412763973937.0,1.8193425,0.08546889,0.034003,0.119607,0.07640902,17372.13481933,239.00627753,1.53337516,12.84512432,3911179356939.0,322681017528.0
GEE,2023,2,,,,,,71701883258.0,1.75562603,0.0790824,0.03558859,0.11758932,0.01301614,17630.71254602,285.03690626,1.6651057,14.28993863,3438799939147.0,332543646719.0
GEE,2023,3,,,,,,85511071879.0,1.48553033,0.08166895,0.064691,0.198903,0.08895845,17754.67882436,1600.04116648,1.58831372,8.05722513,3887074337514.0,249241912792.0
GEE,2023,4,,,,,,480012349944.0,1.3042746,0.07694754,0.04815606,0.14894561,0.0188581,,,1.65364369,12.05631004,4445373129207.0,365766888780.0
GEE,2024,1,,,,,,112777893445.0,1.26780538,0.06934368,0.05409202,0.14603825,0.08756018,17955.280809,348.6260446,2.39673222,16.49045762,4986289726319.0,330335947946.0
GEE,2024,2,,,,,,104587813380.0,1.08541205,0.07914079,0.08868928,0.22165214,0.1121028,19151.48168846,1720.89798179,1.7648765,8.35497985,3748808933245.0,227487796364.0
GEE,2024,3,,,,,,516269394537.0,1.02890289,0.08785717,0.0835711,0.19767551,0.12585564,20410.12338469,1294.0239148,1.62174424,8.85151167,5362976233154.0,530165643679.0
GEE,2024,4,,,,,,388207174441.0,0.85566746,0.10395955,0.11929863,0.26846818,0.17391072,,,3.79494069,15.07048045,5700953952750.0,631929688568.0
GEE,2025,1,,,,,,586545613629.0,0.82636799,0.11476981,0.14645251,0.30889617,0.19761867,22584.2155864,1481.38628995,6.43989524,22.55007694,6538526868211.0,814418721268.0
GEE,2025,2,,,,,,451822818434.0,0.95492365,0.11790374,0.1437776,0.29822179,0.21209571,18599.53964504,1443.01542561,8.33353959,28.76245742,5321441844896.0,627659142286.0
GEE,2025,3,,,,,,528143582281.0,0.88383528,0.11937639,0.23646179,0.48058042,0.21963963,20386.50315414,4765.11311978,10.00662048,22.42930899,6565551325124.0,742729637060.0
GEE,2025,4,,,,,,1744031192174.0,0.9466302,0.11533431,0.22273268,0.45166797,0.21036182,,,7.98000084,19.6225656,6490906057590.0,765641329297.0
GEX,2021,2,,,,,,254064278577.0,2.32652889,0.08030021,0.032083,0.147098,0.07111197,9781.96560559,703.15501622,3.02086525,16.39843739,4443570260810.0,301192619153.0
GEX,2021,3,,,,,,343311217740.0,1.76684941,0.08030693,0.027309,0.13047,0.06167063,13783.28741856,305.94342876,2.53930713,19.97332433,8746535380929.0,743458940779.0
GEX,2021,4,,,,,,239000069494.0,1.98516632,0.0768648,0.023515,0.109963,0.06304685,,,1.99448138,19.03104951,6109246286649.0,433424975169.0
GEX,2022,1,,,,,,207372838996.0,1.83050211,0.09179471,0.01879,0.096011,0.06654678,14858.06458421,314.88957092,1.54798089,16.8678592,9494605271698.0,723016874686.0
GEX,2022,2,,,,,,268127144899.0,1.59228035,0.10560037,0.012512,0.059355,0.07269447,14799.85019746,15.3358469,0.86487362,14.95180795,8682132953597.0,1112523261144.0
GEX,2022,3,,,,,,13058409117.0,1.57612196,0.10588972,0.008666,0.040653,0.07461396,14332.45094403,17.04536088,1.02215595,24.79645519,9133174896709.0,1235371253695.0
GEX,2022,4,,,,,,14514053082.0,1.48937385,0.10906963,0.006496,0.030594,0.0711382,,,0.92714397,30.35151603,7040178294029.0,545863360603.0
GEX,2023,1,,,,,,84004351557.0,1.5020384,0.10285716,0.000359,0.001579,0.05887114,14068.14100802,-108.37922521,1.63489973,1015.13779572,7408216976042.0,621950475574.0
GEX,2023,2,,,,,,-92284454315.0,1.45003816,0.10108648,0.00619634,0.02698833,0.02401157,14387.69837465,377.14321586,1.28929586,48.24894166,6437793599844.0,667568202416.0
GEX,2023,3,,,,,,321135861663.0,1.5111132,0.10559881,0.00821546,0.03572732,0.02649832,14531.37378064,143.31409351,1.50708394,42.8795372,8032002429124.0,1073985640618.0
GEX,2023,4,,,,,,122031347700.0,1.5950576,0.09312539,0.00614837,0.07072494,0.04757021,,,1.40625154,52.58099171,7523251903377.0,725718799910.0
GEX,2024,1,,,,,,-19861383291.0,1.51435585,0.09151049,0.0098633,0.04303305,0.04935564,14580.89475098,127.48130036,1.54654432,36.10233589,8176548914842.0,327153084184.0
GEX,2024,2,,,,,,108549790946.0,1.35393748,0.08133486,0.01965987,0.08405137,0.0478066,15529.74515139,997.55097532,1.33884651,16.57159957,6705383545678.0,641160838482.0
GEX,2024,3,,,,,,849410458792.0,1.37001297,0.08407477,0.01928986,0.08053028,0.04931285,15576.51051036,115.03420467,1.21336547,15.53266185,8317520393866.0,786732159389.0
GEX,2024,4,,,,,,98863822710.0,1.31242624,0.11060742,0.02997079,0.12382536,0.07492265,,,1.68104753,14.29524878,8856405825519.0,911976716441.0
GEX,2025,1,,,,,,574473871468.0,1.2878018,0.11426402,0.03247377,0.12755476,0.07917497,16700.77730049,271.97320249,3.36360719,27.38638062,10180900144880.0,1393385718642.0
GEX,2025,2,,,,,,233741873119.0,1.34256284,0.12794823,0.02804056,0.11081437,0.08887513,16177.66457481,727.9163256,2.96705373,27.65662374,7983324238134.0,908135869519.0
GEX,2025,3,,,,,,656870926449.0,1.36194446,0.12330221,0.03556421,0.14102608,0.08270916,17878.23729657,689.19817647,2.0415883,15.78211381,10189022391629.0,1505182826567.0
GEX,2025,4,,,,,,621931709410.0,1.43897242,0.12452852,0.02320538,0.0929131,0.0731337,,,2.02007776,24.30183638,9970053142414.0,880281304844.0
GMD,2021,2,,,,,,147104209258.0,0.48595319,0.19717883,0.043761,0.073057,0.05925675,20439.6312229,469.70623522,2.55875458,35.80263096,687470184333.0,158859993736.0
