ticker,year,quarter,AssetQualityComponent.ProblemLoansAndLeasesCalculatedAsPercentageOfGrossLoans,AssetQualityComponent.LoanLossReservesToNPLs,LiquidityAndAssetsComponent.LDRPercentage,ProfitabilityComponent.NIM,GrowthComponent.AverageLoansGrowthPercentageYoY,GrowthComponent.AverageDepositGrowthPercentageYoY,GrowthComponent.InterestincomeGrowthPercentageYoY,NetInterestIncome,AttributeToParentCompany,SolvencyRatio.LiabilitiesToEquityRatio,ProfitabilityRatio.EBITMargin,ProfitabilityRatio.ROA,ProfitabilityRatio.ROE,ProfitabilityRatio.ROIC,ValuationRatios.BookValuePerShare,ValuationRatios.BasicEPS,ValuationRatios.PriceToBook,ValuationRatios.PriceToEarning,Growth.NetRevenueGrowthYoY,Growth.EBTgrowthYoY,Revenue,EBIT
TCB,2025,,0.01068029,1.28054377,0.8368625,0.0373785,0.21404289,0.16033073,0.07455026,35507963000000.0,21522928000000.0,,,,,,,,,,,,,
TCB,2026,,0.01091219,1.29393204,0.88097388,0.03663834,0.19939524,0.12834342,0.11491082,38155091000000.0,25290230000000.0,,,,,,,,,,,,,
TCH,2025,,,,,,,,,,477371142384.0,0.13810247,0.29679023,0.05596088,0.09093045,0.08649917,14589.98460106,280.86656529,1.68608814,87.58607481,0.22714226,-0.07269337,2224455609073.0,568334483682.0
TCH,2025,,,,,,,,,,178710335774.0,0.19475056,0.27761578,0.0496893,0.07954699,0.07476632,13829.86391615,56.67771317,1.60522187,391.68835082,-0.01991309,-0.25034121,2694418332456.0,374213825499.0
TCH,2025,,,,,,,,,,594424522186.0,0.35091696,0.25953012,0.03556535,0.05733043,0.05239296,13099.79153192,46.29368146,1.17940808,333.73884973,-0.42401421,-0.47537588,2735937164982.0,766323831086.0
TCH,2025,,,,,,,,,,979654536338.0,0.48002139,0.1760434,0.01744984,0.03031343,0.02072401,,,,,-0.64767594,-0.68880068,5427392897620.0,1689492335803.0
TCH,2025,,,,,,,,,,318192023116.0,0.48002139,0.1760434,0.01744984,0.03031343,0.02072401,12533.5426518,348.85298245,1.39625328,50.16439842,-0.64767594,-0.68880068,1912201092403.0,336630385450.0
TPB,2025,,0.02274818,0.57056146,0.83393175,0.03466237,0.30759138,0.22159971,-0.01923866,9946049000000.0,4829179000000.0,,,,,,,,,,,,,
TPB,2025,,0.02049091,0.62716573,0.82142964,0.03274475,0.33562371,0.2159991,-0.06206518,11386597000000.0,6260744000000.0,,,,,,,,,,,,,
TPB,2025,,0.02226039,0.61223565,0.78408022,0.03144349,0.26108588,0.1575688,-0.0717689,12427828000000.0,4463325000000.0,,,,,,,,,,,,,
TPB,2025,,0.012877,0.92184971,0.74210938,0.03009542,0.22224473,0.14927347,0.03598957,12906656000000.0,6071634000000.0,,,,,,,,,,,,,
TPB,2025,,0.012877,0.92184971,0.74210938,0.03009542,0.22224473,0.14927347,0.03598957,13371161000000.0,7402000000000.0,,,,,,,,,,,,,
VCB,2025,,0.01025349,2.16113683,0.83340537,0.0276884,0.16049798,0.12008068,0.02839191,42272572000000.0,21996601000000.0,,,,,,,,,,,,,
VCB,2025,,0.01001172,2.13836388,0.82806539,0.02678688,0.14062488,0.15421677,0.03529588,42272572000000.0,21996601000000.0,,,,,,,,,,,,,
VCB,2025,,0.01033645,2.01857095,0.82793943,0.02589994,0.16825103,0.12719346,0.03646286,53246478000000.0,29899014000000.0,,,,,,,,,,,,,
VCB,2025,,0.00577795,2.58291917,0.82339748,0.02628985,0.16257526,0.10422768,0.06074597,53614431000000.0,33101027000000.0,,,,,,,,,,,,,
VCB,2025,,0.00577795,2.58291917,0.82339748,0.02628985,0.16257526,0.10422768,0.06074597,55405735000000.0,33831386000000.0,,,,,,,,,,,,,
VCG,2025,,,,,,,,,,394288913855.0,1.57308385,0.08668023,0.020332,0.07356092,0.04797402,13684.81055497,213.77459908,1.85607246,118.81673552,-0.04280363,-0.03582178,5750687627777.0,655211170928.0
VCG,2025,,,,,,,,,,782276450772.0,1.64552129,0.08800003,0.02640973,0.09533417,0.05620079,13350.52604943,465.98113155,1.973705,56.54735399,0.23678098,0.21881434,8452904869730.0,636758749050.0
VCG,2025,,,,,,,,,,403504757243.0,1.36567684,0.09081413,0.13613552,0.44299051,0.0748711,17438.82821953,5076.98912087,1.09812424,3.77192063,0.35338506,3.21007223,12709754496075.0,1167251892989.0
VCG,2025,,,,,,,,,,926542191578.0,1.50508111,0.09927039,0.12074928,0.37599017,0.07231477,,,,,0.24871048,2.55283112,12870215463529.0,1543139904842.0
VCG,2025,,,,,,,,,,3665305325137.0,1.50508111,0.09927039,0.12074928,0.37599017,0.07231477,17402.16050704,5669.73681622,1.31592856,4.03898818,0.24871048,2.55283112,16071172929626.0,1595391561366.0
VCI,2025,,,,,,,,,,1498718375328.0,0.76040386,0.44680982,0.03940288,0.07831676,0.07594255,17322.19016005,256.09520966,2.46793273,166.93010407,0.24711084,0.16625717,3707068724492.0,2193076673679.0
VCI,2025,,,,,,,,,,868978185802.0,1.34551028,0.45764962,0.04384781,0.08827423,0.0774413,17533.85628421,581.59535818,1.98473168,59.83541566,0.2714455,0.3590797,3156242736345.0,1680944080725.0
VCI,2025,,,,,,,,,,491904659394.0,0.99922663,0.49081003,0.04287532,0.08670581,0.07798356,,,,,0.34763019,0.4956064,2472460543397.0,1286475242847.0
VCI,2025,,,,,,,,,,910692113293.0,0.99922663,0.49081003,0.04287532,0.08670581,0.07798356,21185.62115039,1578.58429274,1.2744493,17.10393301,0.34763019,0.4956064,3695525335470.0,1833422557978.0
VCI,2026,,,,,,,,,,1341954507258.0,1.14195215,0.48024432,0.04451035,0.09185008,0.07933501,20373.39936745,400.81152934,1.32525748,67.3633317,0.48009418,0.37889831,4980201525108.0,2444332841702.0
VGC,2025,,,,,,,,,,1223652102467.0,1.3378455,0.16147706,0.05045872,0.14603167,0.11165347,19172.81061745,715.18751187,2.73303696,73.26749857,-0.0717124,-0.0153234,11211146418311.0,1452156512679.0
VGC,2025,,,,,,,,,,1728187379363.0,1.34151918,0.18877504,0.06086832,0.17485843,0.13579664,20046.34609199,977.21339504,2.59398894,53.21253297,0.06728337,0.90718016,14607943556288.0,2389982970071.0
VGC,2025,,,,,,,,,,1218120252933.0,1.35663945,0.16613843,0.05549046,0.15800313,0.12315019,20261.40183432,205.72366126,2.2209717,218.7400308,0.16537771,1.21377217,13342467325243.0,1950731782925.0
VGC,2025,,,,,,,,,,1104734866668.0,1.2847532,0.1722897,0.05474566,0.16528622,0.12473054,,,,,0.11828992,0.35055146,12051482639966.0,1910974984551.0
VGC,2025,,,,,,,,,,1403242274945.0,1.2847532,0.1722897,0.05474566,0.16528622,0.12473054,19268.1029163,3129.7920708,2.27578191,14.0105154,0.11828992,0.35055146,13513943161664.0,2293995587952.0
VHC,2025,,,,,,,,,,1098959364238.0,0.31776504,0.12074007,0.11484822,0.16251285,0.12302431,41654.25110036,2293.41732841,1.34920203,24.50491644,0.10380438,0.84188052,9060328594014.0,1199204454981.0
VHC,2025,,,,,,,,,,1975232341240.0,0.32819517,0.12046319,0.12141013,0.16999757,0.12495044,43584.98513769,1929.12324283,1.56475905,35.3528476,0.06564936,0.67601261,13463916114123.0,2254447601475.0
VHC,2025,,,,,,,,,,919191032965.0,0.33483896,0.12272429,0.11061854,0.15511801,0.12227339,,,,,-0.03931142,0.17837927,10075768816568.0,968874671097.0
VHC,2025,,,,,,,,,,1226204938195.0,0.33483896,0.12272429,0.11061854,0.15511801,0.12227339,42819.56729109,6318.76288142,1.45727769,9.87535079,-0.03931142,0.17837927,12567803303224.0,1240762779496.0
VHM,2025,,,,,,,,,,38824562000000.0,1.51348966,0.2438148,0.06270131,0.16795247,0.08353661,49988.79951658,654.65894339,1.84241272,140.68394074,0.3351281,0.46256133,84985606000000.0,42401962000000.0
VHM,2025,,,,,,,,,,28830869000000.0,1.85346613,0.22708606,0.05244746,0.14751277,0.07120057,51882.8680931,1827.92425011,2.00451524,56.89513665,0.2877711,0.3668842,62392603000000.0,25620620000000.0
VHM,2025,,,,,,,,,,33371406000000.0,2.27018943,0.19913256,0.04166818,0.12662946,0.04931312,52904.14450754,1018.62900532,2.02252585,105.04315059,0.06232305,0.33281403,103556722000000.0,27950872000000.0
VHM,2025,,,,,,,,,,31801258000000.0,2.16133407,0.24959026,0.06197218,0.19012415,0.10145295,,,,,0.49790999,0.29284107,102323186000000.0,24582769000000.0
VHM,2025,,,,,,,,,,41895255000000.0,2.16133407,0.24959026,0.06197218,0.19012415,0.10145295,57963.27882375,10199.91542119,2.43602506,13.84325204,0.49790999,0.29284107,153270923000000.0,38254929000000.0
VIB,2025,,0.03793157,0.38612041,0.81528649,0.03414823,0.25237921,0.20531608,-0.10975895,11816147000000.0,6409750000000.0,,,,,,,,,,,,,
VIB,2025,,0.03556976,0.37157204,0.8217392,0.03247156,0.28235398,0.22922597,-0.10417533,14962555000000.0,8468767000000.0,,,,,,,,,,,,,
VIB,2025,,0.03321725,0.39354872,0.86261356,0.03086973,0.25917592,0.20457683,-0.07994496,18484071000000.0,8563053000000.0,,,,,,,,,,,,,
VIB,2025,,0.02967412,0.42866837,0.85334632,0.03105277,0.18471299,0.06611939,-0.03929766,16750412000000.0,7204470000000.0,,,,,,,,,,,,,
VIB,2025,,0.02967412,0.42866837,0.85334632,0.03105277,0.18471299,0.06611939,-0.03929766,16092160000000.0,7285430000000.0,,,,,,,,,,,,,
VIC,2025,,,,,,,,,,-2513883000000.0,4.2286867,0.04680075,0.01379852,0.08016651,0.0094496,37095.1855024,1799.30723674,2.95186555,60.85675518,0.74076532,0.81575334,125780761000000.0,3120338000000.0
VIC,2025,,,,,,,,,,8781861000000.0,5.03833908,0.02587161,0.01586729,0.09643515,0.00671043,37076.87237245,-242.59089653,5.50477931,-841.33412638,0.83215642,0.71830107,101809529000000.0,-10630914000000.0
VIC,2025,,,,,,,,,,2156925000000.0,5.71923488,-0.06429375,0.00957422,0.06204343,-0.01692599,37478.75544353,164.97562,3.74879044,851.64098792,0.50160836,0.63309731,161452751000000.0,-2468686000000.0
VIC,2025,,,,,,,,,,11903028000000.0,6.384187,0.01093575,0.01160984,0.07965895,0.00402,,,,,0.75512245,0.5794157,189090599000000.0,-5901408000000.0
VIC,2025,,,,,,,,,,11349934000000.0,6.384187,0.01093575,0.01160984,0.07965895,0.00402,19045.95426033,1467.63378649,11.13622332,144.51834099,0.75512245,0.5794157,331874704000000.0,3628893000000.0
VIX,2025,,,,,,,,,,735746990791.0,0.37624634,0.65954239,0.09908095,0.12411935,0.11639273,11569.99043364,849.9318208,3.37943235,46.00368999,1.88854706,2.0054882,1569548466899.0,953422832753.0
VIX,2025,,,,,,,,,,311985383871.0,0.56359537,0.8159914,0.17622828,0.24083045,0.19560095,13169.42597734,1599.4355437,1.87555631,15.44294804,3.11329344,4.72559821,1187448693563.0,406655470587.0
VIX,2025,,,,,,,,,,966423461479.0,0.59251571,0.85763842,0.20121565,0.28853833,0.23373995,,,,,3.50490563,7.2404585,1623956099064.0,1191740099295.0
VIX,2025,,,,,,,,,,663319958731.0,0.59251571,0.85763842,0.20121565,0.28853833,0.23373995,14009.6282997,3532.66076794,1.18489939,4.69900766,3.50490563,7.2404585,1837806618366.0,885989153160.0
VIX,2026,,,,,,,,,,5410022178202.0,0.3707233,0.77067128,0.1729911,0.25581726,0.20122677,14099.98194426,90.35364456,1.17730647,183.72252808,2.64397392,4.94176216,8279145384688.0,7100513154276.0
VJC,2025,,,,,,,,,,74584907230.0,4.54019758,0.05297247,0.01570027,0.0885519,0.05393668,32872.65675703,1182.50327534,3.61090376,100.38027165,0.07083794,0.71576437,12874919725450.0,-3012289881492.0
VJC,2025,,,,,,,,,,-2262499009854.0,3.73119978,0.05981562,0.0184668,0.09910218,0.05694637,40031.40606342,1102.72379177,4.87367343,176.92553789,0.10126722,0.67542044,40141863488029.0,-3464083669446.0
VJC,2025,,,,,,,,,,230590889181.0,3.72026103,0.05673502,0.01516322,0.07775574,0.04967731,41221.67777127,539.67251666,3.9784892,303.88799677,0.02294414,0.03688303,58340618715308.0,-528694163531.0
VJC,2025,,,,,,,,,,1403162979000.0,4.61852478,0.04788273,0.01778365,0.10140804,0.04602519,,,,,0.13946316,0.44316316,72045286343724.0,3160673439297.0
VJC,2025,,,,,,,,,,2122533969007.0,4.61852478,0.04788273,0.01778365,0.10140804,0.04602519,41859.64735744,3587.71687935,4.31202868,50.31054737,0.13946316,0.44316316,82092949674406.0,3930834708555.0
VND,2025,,,,,,,,,,2382923585189.0,1.44085376,0.49122911,0.03248936,0.0764182,0.0501516,12896.18620074,242.07422551,1.70205359,90.67466788,-0.16133071,-0.37453481,6039232650286.0,3414257179125.0
VND,2025,,,,,,,,,,1220279791293.0,1.72656264,0.52355831,0.03894668,0.09656383,0.05832725,13506.47925874,610.293058,1.45115538,32.11571841,0.06285252,-0.14178547,6829223753733.0,2624076097058.0
VND,2025,,,,,,,,,,2022250919978.0,1.46993872,0.5444453,0.04216029,0.09956601,0.0650145,,,,,0.24700285,0.20102474,6561422166429.0,3937100150520.0
VND,2025,,,,,,,,,,1718425030212.0,1.46993872,0.5444453,0.04216029,0.09956601,0.0650145,13731.13696487,1328.30923569,1.17980034,12.19595525,0.24700285,0.20102474,5324944464886.0,2749519475527.0
VND,2026,,,,,,,,,,2022085027284.0,1.23629759,0.54828855,0.04293092,0.10587771,0.06735256,14089.36826037,358.2312955,1.14980315,45.22217965,0.3830467,0.50667219,6640220901429.0,3615237063051.0
VNM,2025,,,,,,,,,,10532477099899.0,0.46225814,0.15830482,0.15799526,0.26625895,0.17890204,16123.40940841,750.48594546,3.90116001,83.81236235,0.00068967,-0.04546715,61012074147764.0,11760318662918.0
VNM,2025,,,,,,,,,,8516023694342.0,0.54909572,0.15501229,0.15371063,0.26549376,0.17685149,15203.36444921,1184.03734583,3.75574763,48.22483024,-0.021772,-0.10967556,60074730223299.0,9753173578758.0
VNM,2025,,,,,,,,,,8873812416864.0,0.4670281,0.15799161,0.1573315,0.26374189,0.18358666,16315.16535873,1209.00498857,4.3272623,58.39512712,0.00266713,-0.08400797,60478912566740.0,9771019375334.0
VNM,2025,,,,,,,,,,9392310356250.0,0.54604724,0.16754759,0.17368175,0.2989064,0.20187408,,,,,0.0301586,0.00433905,61823889921880.0,10404552687331.0
VNM,2025,,,,,,,,,,9410201646692.0,0.54604724,0.16754759,0.17368175,0.2989064,0.20187408,14682.3143911,4502.58481309,4.18190201,13.63661154,0.0301586,0.00433905,63723520008574.0,10663715205138.0
VPB,2025,,0.03513465,0.55054998,1.08433291,0.05376789,0.41816513,0.23130474,0.17386363,34348829000000.0,11721208000000.0,,,,,,,,,,,,,
VPB,2025,,0.03333473,0.55392132,1.07757877,0.05483758,0.35965217,0.29316013,0.1731979,34348829000000.0,11721208000000.0,,,,,,,,,,,,,
VPB,2025,,0.03333473,0.55392132,1.07757877,0.05483758,0.35965217,0.29316013,0.1731979,41021058000000.0,18167968000000.0,,,,,,,,,,,,,
VPB,2026,,0.03581829,0.52797911,1.0717621,0.05188405,0.43118936,0.23597308,0.1966533,38174676000000.0,9973939000000.0,,,,,,,,,,,,,
VPB,2026,,0.03581829,0.52797911,1.0717621,0.05188405,0.43118936,0.23597308,0.1966533,50002402000000.0,15778795000000.0,,,,,,,,,,,,,
VPI,2025,,,,,,,,,,348132041356.0,1.42214281,0.09564174,0.03218609,0.08542222,0.01738361,15621.06413825,439.89050493,3.43126432,121.84850411,0.7712319,0.38590786,2666099233796.0,356719853353.0
VPI,2025,,,,,,,,,,539690100341.0,1.51837647,0.08110888,0.02956511,0.07578741,0.01365561,15633.26337117,12.19923292,3.6268819,4647.83321802,1.91323588,1.56542803,2199424077267.0,800547544060.0
VPI,2025,,,,,,,,,,496225033917.0,1.61837288,0.1052638,0.02862869,0.07301521,0.01296289,16002.30527945,369.19813407,3.3682647,145.99207045,0.22619722,0.86196052,1864841561755.0,938910937872.0
VPI,2025,,,,,,,,,,328474750222.0,1.69033384,0.23949865,0.03020464,0.07729201,0.03542217,,,,,0.0416484,0.52814755,1897330935760.0,175117787266.0
VPI,2025,,,,,,,,,,390644050404.0,1.69033384,0.23949865,0.03020464,0.07729201,0.03542217,16402.26094641,1220.57355634,3.64583884,48.99336028,0.0416484,0.52814755,1976351741138.0,473333569103.0
VPL,2024,,,,,,,,,,4230214000000.0,1.42927284,0.04041646,0.04229946,0.113838,0.01489204,18268.90153169,656.16062839,5.06324914,140.97157921,0.55348919,2.83689891,7174004000000.0,-5992465000000.0
VPL,2025,,,,,,,,,,670652000000.0,1.46684349,0.0110533,-0.00133502,-0.00308296,0.00771737,20030.82194149,94.4019195,4.59292186,974.55645486,,,9265281000000.0,-4086783000000.0
VPL,2025,,,,,,,,,,2549724000000.0,1.37298097,0.18019485,0.01348892,0.03236281,0.06820805,,,,,0.08089419,-0.65416831,14388176000000.0,581033000000.0
VPL,2025,,,,,,,,,,1101566000000.0,1.37298097,0.18019485,0.01348892,0.03236281,0.06820805,20406.4260511,614.26741443,3.99383997,132.67837115,0.08089419,-0.65416831,15556428000000.0,2800065000000.0
VRE,2025,,,,,,,,,,1314510000000.0,0.29806857,0.42584272,0.07736149,0.10110656,0.06953193,18507.10085424,505.57742072,1.5129328,55.38222012,-0.12737235,-0.07136578,5891141000000.0,1757174000000.0
VRE,2025,,,,,,,,,,2776057000000.0,0.31001715,0.44582962,0.07911224,0.10346889,0.06960222,19036.66554679,529.56469255,1.93311165,69.49103767,-0.18528595,-0.02530935,7361437000000.0,3273281000000.0
VRE,2025,,,,,,,,,,4408600000000.0,0.34029879,0.45473595,0.08448818,0.11132872,0.06913658,19627.70733862,591.04222124,1.57939995,52.44972167,-0.0546688,0.19480499,9791335000000.0,4565967000000.0
VRE,2025,,,,,,,,,,4095780000000.0,0.26693045,0.44052298,0.1106546,0.14278192,0.0661202,,,,,-0.0113811,0.57464639,8939117000000.0,3772598000000.0
VRE,2025,,,,,,,,,,6445924000000.0,0.26693045,0.44052298,0.1106546,0.14278192,0.0661202,20769.41808773,2767.89465422,1.38665416,10.40502028,-0.0113811,0.57464639,8837380000000.0,3893069000000.0
VSC,2025,,,,,,,,,,349944708596.0,0.6025834,0.1706765,0.04991958,0.08355813,0.06769589,15854.51082983,269.25715403,1.44123021,84.86311193,0.25152468,0.88586423,1892131002372.0,472949410846.0
VSC,2025,,,,,,,,,,314293593407.0,0.73074642,0.16636069,0.0523748,0.09248736,0.06440963,12459.39684467,310.47778988,1.99849161,80.19897336,0.19540193,0.73314795,2007397494749.0,474144220250.0
VSC,2025,,,,,,,,,,123623359657.0,0.91662507,0.17842954,0.04933686,0.09231449,0.06419989,14328.50494482,211.07454303,1.49003682,101.14909971,0.17771906,0.67397359,2180945411694.0,427489838039.0
VSC,2025,,,,,,,,,,336159900134.0,1.02970388,0.21239108,0.03285282,0.06863822,0.06121921,,,,,0.14978918,0.29977174,2787912700840.0,508060270094.0
VSC,2025,,,,,,,,,,340980036091.0,1.02970388,0.21239108,0.03285282,0.06863822,0.06121921,14463.11998013,910.80937676,1.53493852,24.37392562,0.14978918,0.29977174,3205511845727.0,680822127578.0
VTP,2025,,,,,,,,,,295848096549.0,3.0917564,0.02301122,0.06035586,0.24930203,0.13988656,13477.02111723,569.37128566,8.23624145,194.95187551,0.08261755,0.08980889,21452031608957.0,318849047343.0
VTP,2025,,,,,,,,,,255756262185.0,2.89747072,0.02368792,0.06314473,0.25244196,0.14097231,13762.75807145,796.34573988,8.66832065,149.8093027,0.08306666,0.16175685,21628809150146.0,275188926496.0
VTP,2025,,,,,,,,,,382878067973.0,2.83425589,0.02284204,0.05811318,0.22982164,0.13606293,14354.13579901,700.72396566,7.74689619,158.69301672,0.02387603,0.09185488,19587521805154.0,416983517613.0
VTP,2025,,,,,,,,,,383085841715.0,3.2521401,0.02429557,0.05833274,0.24124787,0.13296557,,,,,-0.00774538,0.06463057,20734671115593.0,451578752999.0
VTP,2025,,,,,,,,,,404894289496.0,3.2521401,0.02429557,0.05833274,0.24124787,0.13296557,14519.34277348,3324.71814504,4.77983068,20.8739499,-0.00774538,0.06463057,20574073291686.0,499858744227.0
